0.73843,0.73843,0.73843,0.73611,0.72685,0.7037,0.66898,0.61343,0.54398,0.5,0.4375,0.375,0.29861,0.22222,0.18519,0.17593,0.20833,0.29398,0.38657,0.47222,0.51389,0.56481,0.59954,0.63657,0.67824,0.69907,0.6875,0.62269,0.5787,0.50231,0.40509,0.31944,0.26389,0.21991,0.18287,0.1875,0.24537,0.31481,0.39583,0.46296,0.51852,0.56713,0.59028,0.62037,0.64583,3
0.75463,0.75463,0.75694,0.75694,0.75694,0.75694,0.75694,0.75694,0.75694,0.75694,0.75694,0.75694,0.75694,0.75694,0.75694,0.75694,0.75694,0.75694,0.75694,0.75694,0.75926,0.75694,0.75694,0.75694,0.75694,0.75463,0.75463,0.75463,0.75463,0.75463,0.75463,0.75463,0.75463,0.75463,0.75463,0.75463,0.75463,0.75463,0.75463,0.75463,0.75231,0.75463,0.75463,0.75463,0.75463,3
0.66898,0.6713,0.6713,0.6713,0.66898,0.65741,0.60185,0.52546,0.44213,0.3588,0.29167,0.23611,0.2037,0.19213,0.19213,0.21991,0.26389,0.3287,0.40278,0.48148,0.5625,0.64815,0.6713,0.69444,0.69444,0.69444,0.69444,0.67361,0.63657,0.5625,0.49074,0.4213,0.35648,0.30556,0.26852,0.23148,0.20833,0.19676,0.19444,0.19907,0.21991,0.26157,0.31713,0.39352,0.47685,3
0.71528,0.71065,0.69907,0.68287,0.63889,0.58102,0.50694,0.43519,0.36574,0.30324,0.25926,0.22685,0.19907,0.18287,0.18519,0.20833,0.23611,0.27546,0.33796,0.41204,0.47454,0.53009,0.59028,0.63426,0.67361,0.70602,0.72917,0.74537,0.75694,0.74769,0.72222,0.68287,0.62963,0.5787,0.52083,0.45602,0.38889,0.3287,0.28009,0.24537,0.22454,0.21065,0.21296,0.21065,0.22685,3
0.63889,0.63657,0.63657,0.63194,0.63889,0.62963,0.625,0.60185,0.56019,0.50694,0.44676,0.3912,0.34259,0.30556,0.27778,0.25926,0.25463,0.25231,0.26389,0.28009,0.30556,0.35648,0.42593,0.50463,0.55324,0.60185,0.64352,0.66204,0.66667,0.66435,0.65509,0.63889,0.62037,0.60417,0.57407,0.50694,0.43287,0.37269,0.32639,0.29398,0.27778,0.27315,0.28009,0.30093,0.34491,3
0.7662,0.76389,0.76389,0.76389,0.75694,0.73611,0.69676,0.65046,0.61111,0.58102,0.55324,0.5162,0.48148,0.44907,0.42593,0.40741,0.40741,0.41435,0.4213,0.44213,0.47917,0.51852,0.53241,0.56481,0.61111,0.65278,0.68519,0.71528,0.73611,0.75,0.75231,0.74537,0.74074,0.72222,0.68056,0.61111,0.54861,0.52315,0.48611,0.44444,0.41204,0.40046,0.39583,0.40741,0.41898,3
0.75926,0.75694,0.75463,0.75694,0.75463,0.74769,0.73611,0.70139,0.64583,0.59259,0.55556,0.50463,0.45602,0.41204,0.36806,0.33565,0.32639,0.3287,0.34491,0.375,0.41435,0.46759,0.51852,0.54167,0.5787,0.62963,0.67824,0.71991,0.74769,0.7662,0.75926,0.74306,0.72454,0.6875,0.61574,0.54398,0.50694,0.46065,0.41898,0.38194,0.36111,0.35185,0.36111,0.37731,0.40278,3
0.74537,0.74306,0.74306,0.74074,0.72685,0.68287,0.625,0.57639,0.51389,0.45602,0.40509,0.36111,0.33565,0.3287,0.33102,0.33796,0.35648,0.38657,0.4213,0.46759,0.50463,0.53472,0.59259,0.65278,0.7037,0.73611,0.74537,0.73843,0.7338,0.73148,0.71065,0.66898,0.61111,0.56713,0.5162,0.46296,0.43287,0.40509,0.38194,0.36343,0.36343,0.37963,0.41204,0.45833,0.48843,3
0.19907,0.19907,0.19907,0.19907,0.19907,0.19907,0.19907,0.19907,0.19907,0.19444,0.19213,0.18519,0.18056,0.17824,0.17824,0.1713,0.1713,0.1713,0.17593,0.18519,0.19676,0.20602,0.21991,0.23843,0.26389,0.28704,0.31713,0.35185,0.38657,0.4213,0.4537,0.49537,0.53241,0.56944,0.60417,0.63194,0.65509,0.67361,0.69444,0.71065,0.72454,0.73611,0.74537,0.75,0.75231,4
0.3287,0.3287,0.3287,0.3287,0.32639,0.3287,0.32639,0.32639,0.32407,0.32176,0.32176,0.31713,0.3125,0.30556,0.2963,0.29167,0.28472,0.28009,0.27546,0.27083,0.2662,0.26852,0.27083,0.27083,0.27315,0.27083,0.28472,0.30093,0.32176,0.34722,0.37963,0.41667,0.43981,0.46991,0.5,0.52546,0.55556,0.58102,0.61574,0.65278,0.67361,0.69444,0.71528,0.72685,0.74769,4
0.26389,0.2662,0.26389,0.2662,0.26852,0.2662,0.26852,0.26852,0.26852,0.27083,0.26157,0.25231,0.24074,0.22222,0.21065,0.2037,0.19907,0.19676,0.19676,0.19907,0.20139,0.21528,0.23611,0.25926,0.28704,0.3125,0.34259,0.375,0.40046,0.43287,0.45833,0.48843,0.5162,0.5463,0.56713,0.59259,0.61574,0.63426,0.65046,0.66898,0.67824,0.69213,0.70139,0.71528,0.71991,4
0.30324,0.30324,0.30093,0.30093,0.30556,0.30093,0.30093,0.30093,0.30093,0.30093,0.29861,0.29398,0.28704,0.27315,0.2662,0.25463,0.24537,0.24074,0.23611,0.23611,0.23843,0.24769,0.25926,0.27546,0.29167,0.3125,0.33333,0.35417,0.37963,0.40972,0.43981,0.46991,0.49769,0.52778,0.55324,0.57639,0.59954,0.62037,0.6412,0.65972,0.67593,0.6875,0.69213,0.69676,0.69907,4
0.18981,0.1875,0.1875,0.18981,0.18981,0.1875,0.18056,0.1713,0.16435,0.16204,0.15741,0.15509,0.15509,0.15741,0.16204,0.17361,0.18287,0.19676,0.20833,0.21759,0.22685,0.24074,0.25463,0.27315,0.29167,0.31019,0.3287,0.34722,0.36574,0.38426,0.40741,0.43519,0.46065,0.48843,0.51389,0.53935,0.56481,0.58102,0.59954,0.61111,0.62731,0.6412,0.65509,0.66435,0.67593,4
0.14815,0.14815,0.14815,0.14583,0.14583,0.14352,0.14352,0.1412,0.1412,0.13657,0.13657,0.13426,0.13426,0.13426,0.13426,0.13657,0.1412,0.14815,0.15278,0.15741,0.16435,0.16898,0.18056,0.1875,0.20139,0.21296,0.22454,0.23611,0.25,0.26157,0.2662,0.28009,0.27315,0.28472,0.29398,0.30787,0.32639,0.34028,0.36111,0.36806,0.38889,0.41204,0.43519,0.46296,0.49074,4
0.21065,0.20833,0.20602,0.19907,0.19213,0.18981,0.1875,0.1875,0.19213,0.19907,0.21759,0.22685,0.24537,0.2662,0.28472,0.30556,0.32639,0.34491,0.36574,0.38426,0.40278,0.37963,0.40278,0.4213,0.44444,0.47454,0.50926,0.53935,0.57407,0.6088,0.63889,0.66667,0.69444,0.71991,0.7338,0.74074,0.73843,0.73611,0.73611,0.74074,0.74537,0.75,0.75,0.75,0.75,4
0.25231,0.24769,0.24306,0.24074,0.23611,0.23148,0.22454,0.21991,0.21759,0.22454,0.22685,0.23611,0.25231,0.2662,0.28241,0.30787,0.31944,0.33102,0.34259,0.35185,0.37037,0.38657,0.40046,0.42593,0.45833,0.49537,0.53472,0.57407,0.61343,0.65278,0.68287,0.71065,0.72685,0.74074,0.74537,0.75,0.75463,0.75694,0.75694,0.75926,0.75926,0.75926,0.75926,0.75926,0.75694,4
0.43287,0.43287,0.43287,0.43287,0.43056,0.42824,0.42593,0.42361,0.4213,0.41898,0.41898,0.41435,0.40972,0.40741,0.40509,0.40509,0.40509,0.40278,0.40046,0.40278,0.40509,0.40741,0.41204,0.41667,0.4213,0.42593,0.43287,0.43519,0.43981,0.44444,0.44907,0.46065,0.46065,0.46528,0.46991,0.4838,0.49769,0.49769,0.51389,0.53009,0.54167,0.56019,0.58102,0.59954,0.61806,4
0.46065,0.45833,0.45602,0.45833,0.4537,0.4537,0.45139,0.44676,0.43981,0.43287,0.42361,0.41435,0.40741,0.40278,0.40278,0.40741,0.40972,0.39815,0.39815,0.40278,0.4213,0.43981,0.45602,0.46991,0.48611,0.51852,0.55093,0.58796,0.62269,0.65278,0.67361,0.68519,0.7037,0.71991,0.72917,0.74537,0.75926,0.76157,0.76389,0.76157,0.75926,0.75694,0.75231,0.75,0.74537,4
0.43287,0.43287,0.43287,0.43287,0.43056,0.42824,0.42593,0.42361,0.4213,0.41898,0.41898,0.41435,0.40972,0.40741,0.40509,0.40509,0.40509,0.40278,0.40046,0.40278,0.40509,0.40741,0.41204,0.41667,0.4213,0.42593,0.43287,0.43519,0.43981,0.44444,0.44907,0.46065,0.46065,0.46528,0.46991,0.4838,0.49769,0.49769,0.51389,0.53009,0.54167,0.56019,0.58102,0.59954,0.61806,4
0.40972,0.40972,0.40741,0.40972,0.40972,0.40972,0.40741,0.40741,0.40278,0.39815,0.3912,0.38657,0.38194,0.37731,0.375,0.38426,0.3912,0.40278,0.41898,0.4375,0.4537,0.45833,0.47222,0.49074,0.51157,0.53009,0.5625,0.58796,0.6088,0.63426,0.65741,0.67824,0.69676,0.71528,0.72917,0.73611,0.74306,0.74306,0.73843,0.73148,0.72222,0.71759,0.71065,0.70833,0.70602,4
0.16667,0.16667,0.16667,0.16667,0.16667,0.16667,0.16898,0.16898,0.16898,0.16667,0.16667,0.16898,0.16667,0.16667,0.16667,0.16435,0.16204,0.16435,0.16204,0.15972,0.15741,0.15046,0.14815,0.14352,0.13889,0.13657,0.13426,0.13194,0.13194,0.13194,0.13194,0.13426,0.13889,0.14583,0.15278,0.15972,0.16898,0.18287,0.19213,0.21065,0.22685,0.24537,0.26389,0.28704,0.30787,5
0.28009,0.28009,0.28009,0.28009,0.28009,0.27546,0.26157,0.25,0.24537,0.25,0.25231,0.26389,0.27315,0.28935,0.30556,0.32176,0.34259,0.36806,0.39815,0.43287,0.47454,0.52083,0.56481,0.60648,0.63889,0.65972,0.67824,0.68981,0.69676,0.70833,0.71065,0.70833,0.71065,0.71759,0.71528,0.72222,0.72454,0.72685,0.72222,0.71759,0.71065,0.70602,0.7037,0.70139,0.70139,5
0.27778,0.27546,0.27546,0.27546,0.27546,0.27546,0.27083,0.26852,0.26389,0.25463,0.24769,0.24537,0.24306,0.24306,0.24537,0.25463,0.2662,0.28241,0.30787,0.34028,0.37269,0.40741,0.44676,0.48843,0.52778,0.5625,0.59028,0.6088,0.62963,0.6412,0.65972,0.6713,0.68519,0.69907,0.70602,0.71528,0.71991,0.72454,0.72454,0.72454,0.71991,0.71991,0.71528,0.71296,0.71065,5
0.21759,0.22222,0.21759,0.21759,0.22454,0.22454,0.22454,0.21991,0.21759,0.21991,0.21759,0.20602,0.19907,0.19213,0.1875,0.19213,0.2037,0.21528,0.23148,0.25,0.26852,0.28935,0.31481,0.33796,0.35417,0.37731,0.40046,0.42824,0.46296,0.49306,0.52083,0.54398,0.56713,0.58565,0.61111,0.63194,0.64583,0.65972,0.6713,0.68056,0.68519,0.68519,0.6875,0.68519,0.68519,5
0.27778,0.27778,0.27778,0.27778,0.27778,0.27546,0.27315,0.2662,0.25926,0.24769,0.23611,0.22917,0.22454,0.22454,0.22917,0.24074,0.25463,0.27546,0.31019,0.34722,0.38657,0.4213,0.45139,0.47917,0.50694,0.53704,0.5625,0.58796,0.61343,0.62963,0.64352,0.65972,0.68056,0.69676,0.69676,0.70833,0.71759,0.72222,0.72454,0.71991,0.71759,0.71065,0.7037,0.69676,0.68519,5
0.19907,0.19676,0.19444,0.19213,0.18981,0.1875,0.18287,0.18287,0.17824,0.17593,0.17361,0.1713,0.16898,0.1713,0.1713,0.1713,0.17593,0.18056,0.18519,0.18981,0.19676,0.2037,0.21065,0.22222,0.23148,0.24306,0.25694,0.27083,0.28704,0.30324,0.32176,0.34028,0.3588,0.37963,0.39815,0.41204,0.43519,0.45602,0.47917,0.49769,0.51852,0.53935,0.55787,0.57176,0.58333,5
0.29398,0.29398,0.28935,0.28704,0.28472,0.28241,0.27778,0.27546,0.27315,0.2662,0.26389,0.25694,0.25231,0.24769,0.24537,0.24306,0.24074,0.24074,0.24074,0.24074,0.24537,0.25,0.25694,0.2662,0.27778,0.28472,0.29861,0.3125,0.3287,0.33565,0.34722,0.36111,0.37037,0.38426,0.39583,0.41204,0.4213,0.43056,0.45139,0.47222,0.48611,0.49306,0.50926,0.52315,0.53704,5
0.21991,0.21991,0.21991,0.21528,0.21065,0.21065,0.20833,0.2037,0.2037,0.19907,0.19676,0.19444,0.19213,0.18981,0.18981,0.1875,0.19444,0.2037,0.21065,0.21991,0.23148,0.24769,0.25463,0.26852,0.28241,0.29861,0.3125,0.33102,0.34722,0.36343,0.38194,0.39583,0.41435,0.42824,0.4375,0.45139,0.46759,0.49074,0.50463,0.52083,0.53472,0.55324,0.5625,0.56481,0.58333,5
0.27546,0.27546,0.27315,0.27315,0.27315,0.27083,0.26852,0.2662,0.26389,0.25926,0.25694,0.25463,0.25,0.24769,0.24537,0.24306,0.24306,0.24306,0.24537,0.24769,0.25,0.25694,0.25926,0.26852,0.27546,0.28472,0.2963,0.30787,0.31944,0.33565,0.34722,0.36111,0.37269,0.38426,0.39815,0.41204,0.42824,0.44213,0.4537,0.46991,0.47917,0.50463,0.51852,0.52778,0.5463,5
0.40509,0.40278,0.40278,0.40509,0.40278,0.40278,0.40046,0.39583,0.39352,0.3912,0.3912,0.39583,0.40509,0.41898,0.4375,0.45602,0.47685,0.50231,0.52315,0.55093,0.5787,0.60417,0.62963,0.65509,0.67593,0.69676,0.71296,0.72454,0.72917,0.73611,0.74074,0.74074,0.74074,0.74306,0.74537,0.74537,0.74074,0.73611,0.73148,0.72685,0.71991,0.71296,0.70833,0.7037,0.69676,5
0.41435,0.41667,0.41667,0.41667,0.41667,0.41667,0.4213,0.41898,0.4213,0.42361,0.42361,0.4213,0.41898,0.41204,0.40509,0.39583,0.38657,0.37963,0.37963,0.38426,0.39352,0.40509,0.42361,0.44213,0.46759,0.49769,0.52778,0.55787,0.58333,0.60417,0.625,0.6412,0.65741,0.66898,0.68056,0.68519,0.68981,0.69213,0.69676,0.69907,0.69907,0.69676,0.68981,0.67593,0.66435,5
0.38657,0.38657,0.38657,0.38657,0.38889,0.38889,0.38889,0.3912,0.39583,0.40509,0.41667,0.42824,0.44907,0.47222,0.49537,0.51389,0.53241,0.55093,0.56481,0.57639,0.59259,0.60648,0.62269,0.63426,0.64352,0.66435,0.68056,0.69676,0.70833,0.71759,0.72222,0.72454,0.72454,0.71991,0.70833,0.68981,0.6713,0.65046,0.63194,0.61111,0.59028,0.57407,0.5625,0.55324,0.5463,5
0.43981,0.43981,0.43981,0.43981,0.43056,0.40509,0.37037,0.34259,0.31481,0.28241,0.25231,0.22454,0.20602,0.19444,0.18981,0.1875,0.18981,0.2037,0.22454,0.25463,0.29167,0.33333,0.37963,0.43519,0.48843,0.53935,0.59028,0.63194,0.6713,0.71065,0.74074,0.75463,0.75926,0.75,0.7338,0.71065,0.68519,0.65972,0.63657,0.61343,0.58796,0.56019,0.53009,0.50231,0.46991,6
